name,confirm,tests,date,pos_new,test_new,pos_rate,pos_rate_gam,case
Carson,2,10,2020-05-01,0,0,1,0.0873051635065842,0
Carson,2,10,2020-05-02,0,0,1,0.0819125361872674,0
Carson,3,10,2020-05-03,1,0,1,0.0770580200551802,28.4470844503885
Carson,3,10,2020-05-04,0,0,0.5,0.0726842495094718,0
Carson,3,NA,2020-05-05,0,0.333333333333333,0,0.0687316123358417,0
Carson,3,11,2020-05-06,0,0.666666666666667,0,0.0651394374638065,0
Carson,3,12,2020-05-07,0,1,0,0.061847043823285,0
Carson,3,13,2020-05-08,0,1,0,0.0587947231193699,0
Carson,3,16,2020-05-09,0,3,0,0.0559247413499137,0
Carson,3,21,2020-05-10,0,5,0,0.05318243837969,0
Carson,3,24,2020-05-11,0,3,0,0.0505174798402448,0
Carson,3,25,2020-05-12,0,1,0,0.047885274246958,0
Carson,3,25,2020-05-13,0,0,0,0.0452485123626566,0
Carson,3,31,2020-05-14,0,6,0,0.0425787225999448,0
Carson,3,31,2020-05-15,0,0,0.333333333333333,0.0398576748742457,0
Carson,3,31,2020-05-16,0,0,0.666666666666667,0.0370784194598046,0
Carson,4,31,2020-05-17,1,0,1,0.034245731845837,26.2311072196038
Carson,5,38,2020-05-18,1,7,0.142857142857143,0.0313757624581816,26.0025180361104
Carson,5,43,2020-05-19,0,5,0,0.0284947674173491,0
Carson,5,49,2020-05-20,0,6,0,0.0256369191013948,0
Carson,6,50,2020-05-21,1,1,1,0.0228413438375483,25.1899985555231
Carson,6,60,2020-05-22,0,10,0,0.0201486786905633,0
Carson,6,NA,2020-05-23,0,9.66666666666667,0,0.0175975439543446,0
Carson,6,76,2020-05-24,0,9.33333333333333,0,0.0152213625003472,0
Carson,6,85,2020-05-25,0,9,0,0.0130459074174262,0
Carson,6,92,2020-05-26,0,7,0,0.0110878344621366,0
Carson,6,93,2020-05-27,0,1,0,0.00935428567082894,0
Carson,6,94,2020-05-28,0,1,0,0.00784347696564582,0
Carson,6,94,2020-05-29,0,0,0,0.00654604567752338,0
Carson,6,95,2020-05-30,0,1,0,0.00544685908410928,0
Carson,6,97,2020-05-31,0,2,0,0.00452697788211039,0
Carson,6,99,2020-06-01,0,2,0,0.00376551653151384,0
Carson,6,106,2020-06-02,0,7,0,0.00314122227219432,0
Carson,6,109,2020-06-03,0,3,0,0.00263368203158941,0
Carson,6,111,2020-06-04,0,2,0,0.00222414214734329,0
Carson,6,112,2020-06-05,0,1,0,0.00189597968095713,0
Carson,6,112,2020-06-06,0,0,0,0.00163489387516279,0
Carson,6,120,2020-06-07,0,8,0,0.0014288957392733,0
Carson,6,124,2020-06-08,0,4,0,0.00126816903007858,0
Carson,6,127,2020-06-09,0,3,0,0.00114486348779214,0
Carson,6,NA,2020-06-10,0,2,0,0.00105286625027813,0
Carson,6,130,2020-06-11,0,1,0,0.000987583258309637,0
Carson,6,130,2020-06-12,0,0,0,0.000945750957855581,0
Carson,6,130,2020-06-13,0,0,0,0.000925290211843746,0
Carson,6,130,2020-06-14,0,0,0,0.000925208827249223,0
Carson,6,130,2020-06-15,0,0,0,0.000945555882982847,0
Carson,6,131,2020-06-16,0,1,0,0.00098742931014978,0
Carson,6,131,2020-06-17,0,0,0,0.00105303712460019,0
Carson,6,133,2020-06-18,0,2,0,0.00114581145009319,0
Carson,6,134,2020-06-19,0,1,0,0.00127057208756287,0
Carson,6,134,2020-06-20,0,0,0,0.00143373184492162,0
Carson,6,149,2020-06-21,0,15,0,0.00164352806441714,0
Carson,6,152,2020-06-22,0,3,0,0.00191025281489289,0
Carson,6,154,2020-06-23,0,2,0,0.00224643754129152,0
Carson,6,154,2020-06-24,0,0,0,0.00266692719317735,0
Carson,6,154,2020-06-25,0,0,0,0.00318875652892241,0
Carson,6,155,2020-06-26,0,1,0,0.0038307227248365,0
Carson,6,158,2020-06-27,0,3,0,0.00461254228635591,0
Carson,6,161,2020-06-28,0,3,0,0.00555349779688257,0
Carson,6,168,2020-06-29,0,7,0,0.00667053270613455,0
Carson,6,177,2020-06-30,0,9,0,0.00797584697103087,0
Carson,6,183,2020-07-01,0,6,0,0.00947417875062189,0
Carson,7,183,2020-07-02,1,0,1,0.0111601067238447,23.4489182323383
Carson,7,191,2020-07-03,0,8,0,0.0130158353986182,0
Carson,7,197,2020-07-04,0,6,0,0.015009982650977,0
Carson,7,199,2020-07-05,0,2,0,0.0170978305285867,0
Carson,7,204,2020-07-06,0,5,0,0.0192233091229746,0
Carson,7,222,2020-07-07,0,18,0,0.0213226827746686,0
Carson,7,225,2020-07-08,0,3,0,0.0233295653332562,0
Carson,10,227,2020-07-09,3,2,1,0.0251805979426538,76.3104186291444
Carson,10,228,2020-07-10,0,1,0,0.0268209639746636,0
Carson,10,230,2020-07-11,0,2,0,0.0282089367835521,0
Carson,10,231,2020-07-12,0,1,0,0.0293188487095938,0
Carson,10,237,2020-07-13,0,6,0,0.0301421765742993,0
Carson,10,242,2020-07-14,0,5,0,0.0306867762225491,0
Carson,10,244,2020-07-15,0,2,0,0.0309745866147254,0
Carson,10,244,2020-07-16,0,0,0,0.0310383071459524,0
Carson,10,244,2020-07-17,0,0,0,0.0309176119691301,0
Carson,10,250,2020-07-18,0,6,0,0.0306554149843982,0
Carson,10,253,2020-07-19,0,3,0,0.0302945742913746,0
Carson,10,264,2020-07-20,0,11,0,0.0298752673086324,0
Carson,10,268,2020-07-21,0,4,0,0.0294331152163841,0
Carson,10,272,2020-07-22,0,4,0,0.0289980134802097,0
Carson,10,277,2020-07-23,0,5,0,0.0285935462860798,0
Carson,10,281,2020-07-24,0,4,0,0.0282368266509081,0
Carson,10,283,2020-07-25,0,2,0,0.0279386035465881,0
Carson,10,284,2020-07-26,0,1,0,0.0277035022856112,0
Carson,10,287,2020-07-27,0,3,0,0.0275303040182643,0
Carson,11,287,2020-07-28,1,0,1,0.0274122163855252,25.6537224992985
Carson,12,289,2020-07-29,1,2,0.5,0.0273371341244453,25.6466872502719
Carson,13,290,2020-07-30,1,1,1,0.0272879313352307,25.6420674837916
Carson,13,292,2020-07-31,0,2,0,0.0272428621637606,0
Carson,13,297,2020-08-01,0,5,0,0.0271761696110086,0
Carson,13,316,2020-08-02,0,19,0,0.0270590075602963,0
Carson,13,330,2020-08-03,0,14,0,0.0268607631860608,0
Carson,14,351,2020-08-04,1,21,0.0476190476190476,0.0265508213952389,25.5719457004048
Carson,14,365,2020-08-05,0,14,0,0.0261007392612659,0
Carson,14,370,2020-08-06,0,5,0,0.0254867029177636,0
Carson,15,400,2020-08-07,1,30,0.0333333333333333,0.0246920368562938,25.3870167236858
Carson,15,421,2020-08-08,0,21,0,0.0237094490541928,0
Carson,15,429,2020-08-09,0,8,0,0.0225426522205539,0
Carson,15,464,2020-08-10,0,35,0,0.0212070258119073,0
Carson,16,470,2020-08-11,1,6,0.166666666666667,0.0197290874994343,24.8237093331269
Carson,16,476,2020-08-12,0,6,0,0.0181447180185598,0
Carson,17,484,2020-08-13,1,8,0.125,0.0164962982317239,24.3834204509906
Carson,17,489,2020-08-14,0,5,0,0.0148291220544144,0
Carson,17,489,2020-08-15,0,0,0,0.0131875898288497,0
Carson,17,493,2020-08-16,0,4,0,0.0116117230428319,0
Carson,17,501,2020-08-17,0,8,0,0.0101344621927653,0
Carson,17,501,2020-08-18,0,0,0,0.00878003756359567,0
Carson,17,505,2020-08-19,0,4,0,0.00756348730059669,0
Carson,17,510,2020-08-20,0,5,0,0.00649119583258743,0
Carson,17,514,2020-08-21,0,4,0,0.00556218443770265,0
Carson,17,518,2020-08-22,0,4,0,0.00476982601355359,0
Carson,17,518,2020-08-23,0,0,0,0.00410367283548288,0
Carson,17,522,2020-08-24,0,4,0,0.00355115555509087,0
Carson,17,529,2020-08-25,0,7,0,0.00309900383571763,0
Carson,17,541,2020-08-26,0,12,0,0.00273432770212749,0
Carson,17,551,2020-08-27,0,10,0,0.0024453678049198,0
Carson,17,553,2020-08-28,0,2,0,0.00222196670453987,0
Carson,17,553,2020-08-29,0,0,0,0.00205583417496292,0
Carson,17,561,2020-08-30,0,8,0,0.00194068376056079,0
Carson,17,563,2020-08-31,0,2,0,0.00187231258306964,0
Carson,17,564,2020-09-01,0,1,0,0.00184868787291293,0
Carson,17,566,2020-09-02,0,2,0,0.00187009623189405,0
Carson,17,566,2020-09-03,0,0,0,0.00193940770172302,0
Carson,17,569,2020-09-04,0,3,0,0.00206250734472007,0
Carson,17,570,2020-09-05,0,1,0,0.0022489519171275,0
Carson,17,572,2020-09-06,0,2,0,0.00251291679143296,0
Carson,17,579,2020-09-07,0,7,0,0.00287450516276394,0
Carson,17,580,2020-09-08,0,1,0,0.00336149160934127,0
Carson,17,585,2020-09-09,0,5,0,0.00401155483753678,0
Carson,17,585,2020-09-10,0,0,0,0.00487500370663068,0
Carson,17,606,2020-09-11,0,21,0,0.0060178935094591,0
Carson,17,617,2020-09-12,0,11,0,0.00752523865342964,0
Carson,17,582,2020-09-13,0,0,0,0.00950372926287257,0
Carson,17,582,2020-09-14,0,0,0,0.0120829504893137,0
Carson,17,587,2020-09-15,0,5,0,0.0154136344448769,0
Carson,18,589,2020-09-16,1,2,0.5,0.0196610873333428,24.8151400557957
Carson,18,603,2020-09-17,0,14,0,0.0249918893250408,0
Carson,18,616,2020-09-18,0,13,0,0.0315526155506423,0
Carson,18,620,2020-09-19,0,4,0,0.0394409855013568,0
Carson,18,622,2020-09-20,0,2,0,0.0486725260613389,0
Carson,18,625,2020-09-21,0,3,0,0.0591489431014928,0
Carson,19,634,2020-09-22,1,9,0.111111111111111,0.0706366715401574,5.39835519218992
Carson,19,640,2020-09-23,0,6,0,0.0827639795834892,0
Carson,21,644,2020-09-24,2,4,0.5,0.0950416531945051,7.3044371134282
Carson,22,644,2020-09-25,1,0,1,0.106906329144326,3.68921523370121
Carson,23,644,2020-09-26,1,0,1,0.117779197410302,2.9383140250157
Carson,23,658,2020-09-27,0,14,0,0.127128713059668,0
Carson,23,662,2020-09-28,0,4,0,0.13452566418462,0
Carson,23,671,2020-09-29,0,9,0,0.139682017174915,0
Carson,28,680,2020-09-30,5,9,0.555555555555556,0.142469591447007,151.250980843538
Carson,29,683,2020-10-01,1,3,0.333333333333333,0.142918886851319,30.2597224294523
Carson,29,691,2020-10-02,0,8,0,0.141201249633412,0
Carson,31,705,2020-10-03,2,14,0.142857142857143,0.137598974559061,60.2903066589942
Carson,31,709,2020-10-04,0,4,0,0.13246837906866,0
Carson,31,714,2020-10-05,0,5,0,0.12620079598952,0
Carson,33,714,2020-10-06,2,0,1,0.119185975677952,59.4303774764887
Carson,33,715,2020-10-07,0,1,0,0.111781526443857,0
Carson,34,720,2020-10-08,1,5,0.2,0.10429073152555,29.321119559833
Carson,37,736,2020-10-09,3,16,0.1875,0.0969495257666506,87.3236340733722
Carson,39,757,2020-10-10,2,21,0.0952380952380952,0.0899219221030495,57.7793339562812
Carson,39,773,2020-10-11,0,16,0,0.0833020926100045,0
Cass,10,52,2020-04-21,10,52,0.192307692307692,0.112206384881273,295.364118075179
Cass,10,54,2020-04-22,0,2,0,0.102641359259992,0
Cass,10,47,2020-04-23,0,0,0.0227272727272727,0.0938271033959908,0
Cass,12,91,2020-04-24,2,44,0.0454545454545455,0.0857488147506993,57.5054207891456
Cass,12,104,2020-04-25,0,13,0,0.0783929305003107,0
Cass,13,104,2020-04-26,1,0,1,0.0717428326673254,28.2444959975378
Cass,13,106,2020-04-27,0,2,0,0.0657766503202098,0
Cass,13,108,2020-04-28,0,2,0,0.0604666822381554,0
Cass,13,109,2020-04-29,0,1,0,0.0557799530595343,0
Cass,13,114,2020-04-30,0,5,0,0.0516794528246813,0
Cass,14,115,2020-05-01,1,1,1,0.0481256828858963,27.1389891852139
Cass,15,119,2020-05-02,1,4,0.25,0.0450782225731548,26.9620342351855
Cass,15,237,2020-05-03,0,118,0,0.042497124136537,0
Cass,15,238,2020-05-04,0,1,0,0.0403440256222387,0
Cass,16,NA,2020-05-05,1,4.33333333333333,0.230769230769231,0.0385829353944761,26.5457808068397
Cass,17,242,2020-05-06,1,7.66666666666667,0.130434782608696,0.0371806865386842,26.4476883035339
Cass,17,253,2020-05-07,0,11,0,0.0361070859544792,0
Cass,17,280,2020-05-08,0,27,0,0.0353347960555995,0
Cass,17,315,2020-05-09,0,35,0,0.0348389908598004,0
Cass,20,324,2020-05-10,3,9,0.333333333333333,0.0345968277390032,78.7736302280901
Cass,20,327,2020-05-11,0,3,0,0.0345867744749901,0
Cass,17,345,2020-05-12,0,18,0,0.0347878314895974,0
Cass,17,346,2020-05-13,0,1,0,0.035178692554441,0
Cass,17,350,2020-05-14,0,4,0,0.0357368945505056,0
Cass,18,352,2020-05-15,1,2,0.5,0.0364380171048893,26.3943791518906
Cass,19,362,2020-05-16,1,10,0.1,0.0372550042985661,26.4529699898724
Cass,19,369,2020-05-17,0,7,0,0.0381576900128758,0
Cass,20,399,2020-05-18,1,30,0.0333333333333333,0.0391126119872681,26.5820003517959
Cass,21,409,2020-05-19,1,10,0.1,0.0400831930837277,26.6472384712185
Cass,21,416,2020-05-20,0,7,0,0.0410303484162322,0
Cass,21,425,2020-05-21,0,9,0,0.0419135422054226,0
Cass,21,438,2020-05-22,0,13,0,0.042692270065408,0
Cass,21,NA,2020-05-23,0,10.6666666666667,0,0.0433278857396302,0
Cass,21,450,2020-05-24,0,8.33333333333333,0,0.0437856343350061,0
Cass,21,456,2020-05-25,0,6,0,0.0440367069905276,0
Cass,23,459,2020-05-26,2,3,0.666666666666667,0.044060105030254,53.80102204416
Cass,25,463,2020-05-27,2,4,0.5,0.0438441027787319,53.7745880191433
Cass,29,467,2020-05-28,4,4,1,0.0433871306160956,107.436551948318
Cass,29,499,2020-05-29,0,32,0,0.0426979610478535,0
Cass,29,519,2020-05-30,0,20,0,0.0417951620407126,0
Cass,29,520,2020-05-31,0,1,0,0.0407058707357856,0
Cass,29,571,2020-06-01,0,51,0,0.0394640223907182,0
Cass,30,600,2020-06-02,1,29,0.0344827586206897,0.038108230142018,26.5129379483815
Cass,30,605,2020-06-03,0,5,0,0.0366795420226102,0
Cass,30,612,2020-06-04,0,7,0,0.0352192988586118,0
Cass,30,615,2020-06-05,0,3,0,0.0337672838452358,0
Cass,31,619,2020-06-06,1,4,0.25,0.0323603000243509,26.0829813834261
Cass,31,652,2020-06-07,0,33,0,0.0310312475022759,0
Cass,31,657,2020-06-08,0,5,0,0.0298087096884935,0
Cass,32,665,2020-06-09,1,8,0.125,0.0287170066407043,25.773292009849
Cass,32,NA,2020-06-10,0,5.33333333333333,0,0.0277766394213018,0
Cass,33,672,2020-06-11,1,2.66666666666667,0.375,0.0270050333771272,25.6153591407719
Cass,34,672,2020-06-12,1,0,1,0.0264174884409439,25.559074864419
Cass,34,678,2020-06-13,0,6,0,0.0260282564267314,0
Cass,34,687,2020-06-14,0,9,0,0.0258516836413541,0
Cass,34,693,2020-06-15,0,6,0,0.0259033771953441,0
Cass,34,707,2020-06-16,0,14,0,0.0262013710503972,0
Cass,35,717,2020-06-17,1,10,0.1,0.0267672804378317,25.5927174718323
Cass,36,727,2020-06-18,1,10,0.1,0.0276274387315821,25.6737932720524
Cass,36,736,2020-06-19,0,9,0,0.0288140080084284,0
Cass,36,747,2020-06-20,0,11,0,0.0303660422362991,0
Cass,36,750,2020-06-21,0,3,0,0.0323304593804632,0
Cass,36,778,2020-06-22,0,28,0,0.0347628450815232,0
Cass,36,792,2020-06-23,0,14,0,0.0377279658355264,0
Cass,36,799,2020-06-24,0,7,0,0.0412998155747654,0
Cass,37,810,2020-06-25,1,11,0.0909090909090909,0.0455609610395526,26.9907694206313
Cass,37,817,2020-06-26,0,7,0,0.0506008978967489,0
Cass,37,819,2020-06-27,0,2,0,0.0565130976191241,0
Cass,37,825,2020-06-28,0,6,0,0.0633904377008526,0
Cass,38,881,2020-06-29,1,56,0.0178571428571429,0.0713187932078879,28.2277573836176
Cass,38,886,2020-06-30,0,5,0,0.0803687529114405,0
Cass,41,890,2020-07-01,3,4,0.75,0.0905857224607529,86.732768134028
Cass,44,901,2020-07-02,3,11,0.272727272727273,0.101979075836382,87.7664110190284
Cass,44,923,2020-07-03,0,22,0,0.114511457127625,0
Cass,46,938,2020-07-04,2,15,0.133333333333333,0.128089712002118,59.8600944886471
Cass,48,948,2020-07-05,2,10,0.2,0.142559104936544,60.5041924961812
Cass,49,958,2020-07-06,1,10,0.1,0.157702328052436,30.5590456980725
Cass,50,966,2020-07-07,1,8,0.125,0.173244272334722,30.8476344634226
Cass,52,978,2020-07-08,2,12,0.166666666666667,0.188862674077669,62.2301125661141
Cass,52,981,2020-07-09,0,3,0,0.204203755944849,0
Cass,52,985,2020-07-10,0,4,0,0.218901117567638,0
Cass,52,996,2020-07-11,0,11,0,0.232595635961613,0
Cass,58,1015,2020-07-12,6,19,0.315789473684211,0.244954135985537,191.608912289854
Cass,62,1024,2020-07-13,4,9,0.444444444444444,0.255685045799453,128.288137960204
Cass,70,1040,2020-07-14,8,16,0.5,0.264549985380588,257.452277827286
Cass,72,1055,2020-07-15,2,15,0.133333333333333,0.271371016363904,64.5271255422391
Cass,75,1059,2020-07-16,3,4,0.75,0.276033908172734,96.9557288846361
Cass,80,1074,2020-07-17,5,15,0.333333333333333,0.278488140417364,161.735982953621
Cass,84,1086,2020-07-18,4,12,0.333333333333333,0.278744454191486,129.400690065709
Cass,88,1109,2020-07-19,4,23,0.173913043478261,0.276870651345425,129.313438821866
Cass,90,1122,2020-07-20,2,13,0.153846153846154,0.272986120748552,64.5654273370824
Cass,92,1147,2020-07-21,2,25,0.08,0.267255343359731,64.4285878889687
Cass,96,1157,2020-07-22,4,10,0.4,0.259880467966441,128.497101903998
Cass,99,1171,2020-07-23,3,14,0.214285714285714,0.251092996703462,96.0418887276901
Cass,105,1209,2020-07-24,6,38,0.157894736842105,0.241144675739411,191.308821153482
Cass,134,1239,2020-07-25,29,30,0.966666666666667,0.230297822696926,920.413454594457
Cass,135,1252,2020-07-26,1,13,0.0769230769230769,0.21881548810564,31.5764849515979
Cass,136,1260,2020-07-27,1,8,0.125,0.206951985281448,31.4009608301783
Cass,140,1260,2020-07-28,4,0,1,0.194944383567322,124.855316968868
Cass,141,1271,2020-07-29,1,11,0.0909090909090909,0.183005518232975,31.0171861151938
Cass,143,1284,2020-07-30,2,13,0.153846153846154,0.171318930167197,61.6263588473855
Cass,149,1303,2020-07-31,6,19,0.315789473684211,0.160035939743171,183.623804070424
Cass,153,1324,2020-08-01,4,21,0.19047619047619,0.149274827873409,121.566699723289
Cass,153,1352,2020-08-02,0,28,0,0.139121889604294,0
Cass,153,1371,2020-08-03,0,19,0,0.129633976366448,0
Cass,158,1381,2020-08-04,5,10,0.5,0.120842068387544,148.781110795057
Cass,160,1419,2020-08-05,2,38,0.0526315789473684,0.112755415996194,59.1016647775774
Cass,166,1435,2020-08-06,6,16,0.375,0.105365841677671,176.107240469008
Cass,171,1544,2020-08-07,5,109,0.0458715596330275,0.0986518814708798,145.792948454391
Cass,174,1699,2020-08-08,3,155,0.0193548387096774,0.0925825429602515,86.9220865037104
Cass,176,1722,2020-08-09,2,23,0.0869565217391304,0.0871205508559179,57.5967574432657
Cass,176,1845,2020-08-10,0,123,0,0.0822250292963756,0
Cass,185,1870,2020-08-11,9,25,0.36,0.0778536282378688,256.286879121106
Cass,185,1916,2020-08-12,0,46,0,0.073964139552993,0
Cass,193,1974,2020-08-13,8,58,0.137931034482759,0.0705156696047168,225.566462083446
Cass,197,1997,2020-08-14,4,23,0.173913043478261,0.0674694429867573,112.286276686775
Cass,199,1997,2020-08-15,2,0,1,0.0647893111345761,55.9160274422988
Cass,199,2075,2020-08-16,0,78,0,0.0624420327221539,0
Cass,203,2108,2020-08-17,4,33,0.121212121212121,0.0603973834554728,111.049800128596
Cass,206,2146,2020-08-18,3,38,0.0789473684210526,0.058628142481362,83.0400965844098
Cass,213,2178,2020-08-19,7,32,0.21875,0.0571099926849635,193.252547643192
Cass,218,2267,2020-08-20,5,89,0.0561797752808989,0.055821363260614,137.722857719965
Cass,222,2336,2020-08-21,4,69,0.0579710144927536,0.0547432353310293,109.963616576015
Cass,223,2425,2020-08-22,1,89,0.0112359550561798,0.0538589252276695,27.4461697922364
Cass,225,2441,2020-08-23,2,16,0.125,0.053153855220799,54.8200528677407
Cass,227,2476,2020-08-24,2,35,0.0571428571428571,0.0526153177279416,54.764256114998
Cass,229,2512,2020-08-25,2,36,0.0555555555555556,0.052232236375254,54.7242521387689
Cass,246,2604,2020-08-26,17,92,0.184782608695652,0.0519949253275604,464.944371601358
Cass,249,2637,2020-08-27,3,33,0.0909090909090909,0.0518948470504397,82.0332005104084
Cass,255,2692,2020-08-28,6,55,0.109090909090909,0.0519243679555115,164.07573171457
Cass,256,2694,2020-08-29,1,2,0.5,0.0520765110549665,27.3539573528647
Cass,257,2738,2020-08-30,1,44,0.0227272727272727,0.0523447048923809,27.3680120895297
Cass,257,2825,2020-08-31,0,87,0,0.0527225284536082,0
Cass,260,2837,2020-09-01,3,12,0.25,0.0532034525493178,82.237748887897
Cass,261,2876,2020-09-02,1,39,0.0256410256410256,0.0537805793553509,27.4421747199816
Cass,261,2975,2020-09-03,0,99,0,0.0544463831905224,0
Cass,262,3058,2020-09-04,1,83,0.0120481927710843,0.0551924574768467,27.5133802645348
Cass,267,3073,2020-09-05,5,15,0.333333333333333,0.0560092747773435,137.76914929983
Cass,267,3104,2020-09-06,0,31,0,0.0568859690257253,0
Cass,267,3175,2020-09-07,0,71,0,0.0578101511842089,0
Cass,267,3225,2020-09-08,0,50,0,0.0587677714873518,0
Cass,271,3297,2020-09-09,4,72,0.0555555555555556,0.0597430427863333,110.92889901565
Cass,273,3308,2020-09-10,2,11,0.181818181818182,0.0607184401058466,55.5543452780482
Cass,279,3394,2020-09-11,6,86,0.0697674418604651,0.0616747907795443,166.923697574107
Cass,283,3534,2020-09-12,4,140,0.0285714285714286,0.0625914675192362,111.446769002355
Cass,291,3561,2020-09-13,8,27,0.296296296296296,0.0634466928391758,223.196234477011
Cass,291,3656,2020-09-14,0,95,0,0.0642179577250308,0
Cass,293,3725,2020-09-15,2,69,0.0289855072463768,0.0648825502019376,55.9240691777795
Cass,303,3748,2020-09-16,10,23,0.434782608695652,0.0654181809586796,279.850330302706
Cass,306,3847,2020-09-17,3,99,0.0303030303030303,0.0658036840749629,84.0044423241379
Cass,308,3971,2020-09-18,2,124,0.0161290322580645,0.0660197620024608,56.0213239861771
Cass,312,3997,2020-09-19,4,26,0.153846153846154,0.0660497361166336,58.9954854123593
Cass,312,4060,2020-09-20,0,63,0,0.0658802587190856,0
Cass,322,4159,2020-09-21,10,99,0.101010101010101,0.0655019398214872,32.9837502315727
Cass,330,4172,2020-09-22,8,13,0.615384615384615,0.0649098434918888,42.8232354466039
Cass,338,4198,2020-09-23,8,26,0.307692307692308,0.0641038140575499,21.1470311066548
Cass,338,4218,2020-09-24,0,20,0,0.0630886019693194,0
Cass,368,4259,2020-09-25,30,41,0.731707317073171,0.0618737720697524,104.786555724776
Cass,370,4287,2020-09-26,2,28,0.0714285714285714,0.0604733922922555,5.49765873668131
Cass,370,4842,2020-09-27,0,555,0,0.0589055168254383,0
Cass,372,4879,2020-09-28,2,37,0.0540540540540541,0.0571914931070439,55.2228881706255
Cass,373,4889,2020-09-29,1,10,0.1,0.0553551348482539,27.5214789779006
Cass,375,4946,2020-09-30,2,57,0.0350877192982456,0.0534218121909712,54.8476260286492
Cass,383,4976,2020-10-01,8,30,0.266666666666667,0.0514175143540686,218.553150955288
Cass,387,5142,2020-10-02,4,166,0.0240963855421687,0.0493679391205453,108.832966877879
Cass,387,5201,2020-10-03,0,59,0,0.0472976577233745,0
Cass,387,5216,2020-10-04,0,15,0,0.045229394004143,0
Cass,389,5247,2020-10-05,2,31,0.0645161290322581,0.0431834444635443,53.6930038418279
Cass,400,5272,2020-10-06,11,25,0.44,0.0411772525076068,293.910024634052
Cass,404,5466,2020-10-07,4,194,0.0206185567010309,0.0392251375723574,106.358552061625
Cass,406,5563,2020-10-08,2,97,0.0206185567010309,0.0373381688804655,52.9177383591394
Cass,411,5614,2020-10-09,5,51,0.0980392156862745,0.0355241654875462,131.637119440038
Cass,411,5704,2020-10-10,0,90,0,0.0337877994014923,0
Cass,411,5736,2020-10-11,0,32,0,0.0321307768388669,0
Castro,11,9,2020-04-21,11,9,1,0.491187270671176,376.593979631191
Castro,12,13,2020-04-22,1,4,0.25,0.447831647055179,33.9209069476627
Castro,13,12,2020-04-23,1,0,1,0.405331543797664,33.5843554489847
Castro,13,12,2020-04-24,0,0,0.5,0.364394835311937,0
Castro,13,19,2020-04-25,0,7,0,0.325663051362204,0
Castro,13,22,2020-04-26,0,3,0,0.289658232021952,0
Castro,13,22,2020-04-27,0,0,0,0.256748816142967,0
Castro,13,30,2020-04-28,0,8,0,0.227138273800329,0
Castro,13,35,2020-04-29,0,5,0,0.200874689721231,0
Castro,13,35,2020-04-30,0,0,0.5,0.177875554622325,0
Castro,15,35,2020-05-01,2,0,1,0.15796047793395,61.1280887234448
Castro,15,35,2020-05-02,0,0,0.833333333333333,0.140885153854301,0
Castro,15,35,2020-05-03,0,0,0.666666666666667,0.126371804783547,0
Castro,18,41,2020-05-04,3,6,0.5,0.114133531604316,88.7602583714829
Castro,18,NA,2020-05-05,0,4.66666666666667,0,0.103891857382564,0
Castro,20,41,2020-05-06,2,3.33333333333333,0.6,0.0953879850372477,58.121302810614
Castro,22,43,2020-05-07,2,2,1,0.0883889124944914,57.6800664674386
Castro,22,85,2020-05-08,0,42,0,0.0826897177294544,0
Castro,22,97,2020-05-09,0,12,0,0.0781132223066086,0
Castro,23,112,2020-05-10,1,15,0.0666666666666667,0.0745080159380438,28.351515417398
Castro,23,112,2020-05-11,0,0,0.0333333333333333,0.0717455731281939,0
Castro,23,124,2020-05-12,0,12,0,0.0697169695555735,0
Castro,24,127,2020-05-13,1,3,0.333333333333333,0.068329530769673,28.1071506410289
Castro,25,127,2020-05-14,1,0,1,0.0675036216640052,28.0729908974605
Castro,27,128,2020-05-15,2,1,1,0.0671697048048405,56.1181463191878
Castro,26,131,2020-05-16,0,3,0,0.0672657488042396,0
Castro,27,141,2020-05-17,1,10,0.1,0.0677350436330681,28.0826003164991
Castro,27,147,2020-05-18,0,6,0,0.0685244681941015,0
Castro,28,164,2020-05-19,1,17,0.0588235294117647,0.0695832479577003,28.1583010045427
Castro,28,167,2020-05-20,0,3,0,0.0708622307375784,0
Castro,29,171,2020-05-21,1,4,0.25,0.0723136919387085,28.2668901348233
Castro,31,176,2020-05-22,2,5,0.4,0.0738916553993786,56.6559482513004
Castro,32,NA,2020-05-23,1,4.33333333333333,0.230769230769231,0.0755526831605965,28.3910181075179
Castro,32,181,2020-05-24,0,3.66666666666667,0,0.0772570510946774,0
Castro,32,184,2020-05-25,0,3,0,0.0789701929911739,0
Castro,32,190,2020-05-26,0,6,0,0.0806642703518241,0
Castro,32,195,2020-05-27,0,5,0,0.0823197146602201,0
Castro,32,202,2020-05-28,0,7,0,0.0839265970046607,0
Castro,32,203,2020-05-29,0,1,0,0.0854857073805558,0
Castro,33,204,2020-05-30,1,1,1,0.0870092695925444,28.7946981164388
Castro,33,205,2020-05-31,0,1,0,0.0885212712623685,0
Castro,33,211,2020-06-01,0,6,0,0.0900574446237354,0
Castro,33,216,2020-06-02,0,5,0,0.0916649836117748,0
Castro,33,216,2020-06-03,0,0,0.0454545454545455,0.0934021203324606,0
Castro,34,227,2020-06-04,1,11,0.0909090909090909,0.0953377037308524,29.0591191848292
Castro,34,226,2020-06-05,0,0,0.295454545454545,0.0975509241967581,0
Castro,35,228,2020-06-06,1,2,0.5,0.100131309564594,29.2020249082046
